,Event ID,Description,Start Date,End Date,Status,Type,Booked Spaces,Firm (Booked Date),Forecast Attendance,Actual Attendance (Attendee + Exhibitor),In Date,Out Date,Booking Entered On (Client Contact Date),SQFT per Event,F&B Minimum Per Contract:,Total Room Nights,Ordered Rent Total,eventDuration,bookingTillStart,contactTillStart,totalEventDuration,startDoW,endDoW,isWeekend,isHoliday,isHolidayTotal,isStadium,Frequency,Recur (Y/N),O,U,P-A,P-B,P-C,M-A2,E-A3,E-A1,E-A2,E-B1,E-B2,E-B3,E-C1,M-A5,M-B2,M-C4,BA-C,M-A1,P,M-A4,M-A3,M-B3,M-B4,M-B1,M-B5,M-C1,M-C2,M-C3,BA-A,BA-B,Expense
2192,21800,Dotson Wedding,43561,2019/4/6,Confirmed (56),ME,"['Garden Pavilion North', ' Quilt of Remembrance']",43530,120,130,43561,2019/4/6,43525,0,1,1,1000,1,31,36,1,5,5,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
2194,6428,MRO Americas Conference & Exhibition,43564,2019/4/11,Confirmed (56),CONV,"['Building B Registration Hall', ' Exhibit Hall B4', ' Exhibit Hall B5', ' Exhibit Halls B1-B3 Combined', ' Exhibit Halls B1-B5 Combined', ' Meeting Room B201', ' Meeting Room B202', ' Meeting Room B203', ' Meeting Room B204', ' Meeting Room B205', ' Meeting Room B206', ' Meeting Room B207', ' Meeting Room B208', ' Meeting Room B209', ' Meeting Room B210', ' Meeting Room B211', ' Meeting Room B212', ' Meeting Room B213', ' Meeting Room B214', ' Meeting Room B215', ' Meeting Room B216', ' Meeting Room B217', ' Meeting Room B218', ' Meeting Room B301', ' Meeting Room B302', ' Meeting Room B303', ' Meeting Room B304', ' Meeting Room B305', ' Meeting Room B306', ' Meeting Room B307', ' Meeting Room B308', ' Meeting Room B309', ' Meeting Room B310', ' Meeting Room B311', ' Meeting Room B312', ' Meeting Room B313', ' Meeting Room B314', ' Meeting Room B315', ' Meeting Room B316', ' Meeting Room B317', ' Meeting Room B318', ' Meeting Room B319', ' Meeting Room B401', ' Meeting Room B402', ' Meeting Room B403', ' Meeting Room B404', ' Meeting Room B405', ' Meeting Room B406', ' Meeting Room B407', ' Meeting Room B408', ' Meeting Room B409', ' Meeting Room B411']",41570,7000,18000,43560,2019/4/12,41452,5755876,0.01,8000,303999.94,3,1994,2112,8,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,15,24,39,0,0,3,0,0,0,1,0,0,24,11,6,3,0,0,0,0,0,124592.69
2195,21533,Professional Diversity Network Career Fair,43564,2019/4/9,Confirmed (56),JF,"['Meeting Room A402', ' Meeting Room A411-A412']",43510,500,300,43564,2019/4/9,43500,13189,1200,1,4000,1,54,64,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
2196,20275,ACVB Annual Meeting 2019,43566,2019/4/11,Confirmed (56),REC,"['Georgia Ballroom 1-3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Galleria', ' Georgia Ballroom Green Room', ' Georgia Ballroom Patio', ' Meeting Room C301', ' Meeting Room C302']",43431,950,840,43564,2019/4/11,43341,130182,29400,1,164.4,1,135,225,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,743.58
2197,17330,Revolution Talent,43567,2019/4/14,Confirmed (56),COMP,"['Georgia Ballroom 2', ' Georgia Ballroom 3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Galleria', ' Georgia Ballroom Green Room', ' Meeting Room C205', ' Meeting Room C301', ' Meeting Room C302']",43308,1500,1500,43567,2019/4/14,43109,88617,1,1,28500,3,259,458,3,4,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,1,0,0,17142.33
2198,21298,CEFGA Lunch,43567,2019/4/12,Confirmed (56),ME,['Meeting Room C207'],43532,50,50,43567,2019/4/12,43475,1592,1050,1,200,1,35,92,1,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,nomatch
2199,21728,Joe Rogan,43567,2019/4/12,Confirmed (56),PUB,"['Executive Boardroom', ' Sidney Marcus Auditorium', ' Sidney Marcus Auditorium Foyer', "" Sidney Marcus Auditorium Interpreter's Booth"", ' Sidney Marcus Auditorium Lounge']",43549,1500,1700,43567,2019/4/12,43518,19028,1,1,5100,1,18,49,1,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2206.38
2200,7776,National Propane Gas Association,43568,2019/4/15,Confirmed (56),CONV,"['Exhibit Halls A2-A3 Combined', ' Meeting Room A301', ' Meeting Room A302', ' Meeting Room A303', ' Meeting Room A304', ' Meeting Room A305', ' Meeting Room A306', ' Meeting Room A307', ' Meeting Room A308a', ' Meeting Room A308b', ' Meeting Room A309', ' Meeting Room A310', ' Meeting Room A311', ' Meeting Room A312', ' Meeting Room A313', ' Meeting Room A314', ' Meeting Room A315', ' Meeting Room A316', ' Meeting Room A401', ' Meeting Room A402', ' Meeting Room A403', ' Meeting Room A404', ' Meeting Room A405', ' Meeting Room A406', ' Meeting Room A407', ' Meeting Room A408', ' Meeting Room A409', ' Meeting Room A410', ' Meeting Room A411', ' Meeting Room A412']",42360,3000,3100,43565,2019/4/17,41645,2066760,1,4835,110000,3,1208,1923,8,5,0,1,0,0,0,3,1,0,0,0,0,0,7,1,7,0,0,0,0,0,2,0,0,0,17,0,2,1,0,0,0,0,0,0,0,0,0,53760.52
2201,18694,Innocence Project Rally Event,43568,2019/4/13,Confirmed (56),CONF,['Southern Company Amphitheater'],43341,800,250,43568,2019/4/13,43206,0,1,1,3500,1,227,362,1,5,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
2203,22082,Cavagna North America,43568,2019/4/13,Confirmed (56),MEET,['Meeting Room C213'],43564,12,0,43568,2019/4/13,43557,2860,1,1,482.46,1,4,11,1,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,nomatch
2204,16713,Ulta GMC 2019,43569,2019/4/19,Confirmed (56),MEET,"['Building A-B Registration Hall', ' Exhibit Hall B1', ' Exhibit Hall B2', ' Exhibit Hall Meeting Room B101-103 Combined', ' Exhibit Halls B3-B4 Combined', ' Meeting Room B201', ' Meeting Room B202', ' Meeting Room B203', ' Meeting Room B204', ' Meeting Room B205', ' Meeting Room B206', ' Meeting Room B207-B208', ' Meeting Room B209', ' Meeting Room B210', ' Meeting Room B211-B212', ' Meeting Room B213-B214', ' Meeting Room B215', ' Meeting Room B216-217', ' Meeting Room B218', ' Meeting Room B301', ' Meeting Room B302-B303', ' Meeting Room B304-B305', ' Meeting Room B306', ' Meeting Room B307', ' Meeting Room B308-B309', ' Meeting Room B310', ' Meeting Room B311', ' Meeting Room B312-B313A', ' Meeting Room B313B-B314', ' Meeting Room B315', ' Meeting Room B316', ' Meeting Room B317', ' Meeting Room B318', ' Meeting Room B401-B402', ' Meeting Room B403', ' Meeting Room B404', ' Meeting Room B405-B406A', ' Meeting Room B406B-B407', ' Meeting Room B408', ' Meeting Room B409', ' Meeting Room B411', ' Sidney Marcus Auditorium', ' Thomas Murphy Ballroom 1-4']",43097,2000,3957,43567,2019/4/21,43011,4533260,600000,8353,59000,6,472,558,10,6,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,7,0,0,33,0,0,0,1,0,0,54,48,5,1,0,0,0,1,1,77648.41
2205,16418,Sweetwater 420 Fest,43574,2019/4/21,Confirmed (56),FEST,"['All North Park', ' Entire Park', ' Yellow Lot North East', ' Yellow Lot North West']",43276,25000,30000,43568,2019/4/24,42957,0,1,300,170000,3,298,617,12,4,6,1,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61890.98
2206,18596,GES/Cast Expo,43574,2019/5/4,Confirmed (56),P,['Marshalling Yard 3'],43200,15,0,43574,2019/5/4,43200,2656000,1,1,8000,16,374,374,16,4,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
2207,21198,The 2nd Annual Black American Muslim Conference,43574,2019/4/21,Confirmed (56),CONF,"['International Conference Room', ' Meeting Room A402-A403', ' Meeting Room A411-A412b', ' Meeting Room A412A']",43465,1200,1100,43574,2019/4/21,43454,46266,1,30,13454,3,109,120,3,4,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,7313.81
2209,20130,FCS Spring Fair,43575,2019/4/20,Confirmed (56),EXH,"['Georgia Ballroom 1-3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Green Room', ' Meeting Room C202-C204', ' Meeting Room C205', ' Meeting Room C206', ' Meeting Room C207', ' Meeting Room C208', ' Meeting Room C209', ' Meeting Room C210']",43522,900,658,43575,2019/4/20,43326,43415,1,1,11000,1,53,249,1,5,5,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,9,0,0,0,9938.4
2210,21254,Atlanta United vs. FC Dallas Fan Village,43575,2019/4/20,Confirmed (56),PRTY,['International Plaza'],43472,2000,0,43574,2019/4/20,43472,188780,1,1,2575.56,1,103,103,2,5,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
2211,21334,Atlanta United vs. FC Dallas- GWCC Budget,43575,2019/4/20,Confirmed (56),GAM,['Stadium'],43481,50000,0,43575,2019/4/20,43481,0,1,1,0,1,94,94,1,5,5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
2212,21939,The Believers House Easter Service,43576,2019/4/21,Confirmed (56),OTH,['Room C101 Auditorium'],43565,300,200,43576,2019/4/21,43542,5163,1,1,2040,1,11,34,1,6,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
2213,18092,Outbound 2019,43577,2019/4/26,Confirmed (56),MEET,"['Georgia Ballroom 1-3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Galleria', ' Georgia Ballroom Mezzanine', ' Georgia Ballroom Patio', ' Meeting Room C202', ' Meeting Room C203-C204', ' Meeting Room C205', ' Meeting Room C206', ' Meeting Room C209-C210', ' Meeting Room C212-C213', ' Meeting Room C301', ' Meeting Room C302']",43237,1000,900,43577,2019/4/26,43191,198450,100000,600,26000,5,340,386,5,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,10,1,0,0,24669.8
2214,21978,Controls Road Show - East Region,43577,2019/4/25,Confirmed (56),MEET,"['Meeting Room A401', ' Meeting Room A406', ' Meeting Room A407', ' Meeting Room A408', ' Meeting Room A409', ' Meeting Room A410']",43570,110,0,43577,2019/4/25,43544,39268,15000,230,6228.59,4,7,33,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,377
2215,22196,GA Connections Academy Testing,43577,2019/4/25,Confirmed (56),MEET,"['Meeting Room B310', ' Meeting Room B311']",43574,129,0,43577,2019/4/25,43572,17424,1,1,5144.38,4,3,5,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,nomatch
2216,22242,Meeting for Southern Company,43577,2019/4/22,Confirmed (56),MEET,['JA Finance Park Classroom'],43578,20,0,43577,2019/4/22,43578,0,1,1,0,1,-1,-1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
2217,19449,Georgia Technology Summit By Machaon,43579,2019/4/24,Confirmed (56),MEET,"['Meeting Room B302-B305', ' Meeting Room B306']",43353,2000,101,43578,2019/4/24,43291,27830,2500,1,6192,1,226,288,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,0,0,0,0,0,0,0,2521.16
2218,21878,2020 Men's Final Four Press Conference,43579,2019/4/24,Confirmed (56),MEET,['International Plaza'],43581,100,0,43579,2019/4/24,43534,94390,1,1,0,1,-2,45,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.65
2219,22187,Bigger Basecamp,43579,2019/4/26,Confirmed (56),FILM,['Yellow Lot North'],43578,350,0,43579,2019/4/26,43571,0,1,1,3000,3,1,8,3,2,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
2220,17065,Herbalife,43580,2019/4/28,Confirmed (56),MEET,"['Executive Boardroom', ' Meeting Room B401', ' Meeting Room B402', ' Meeting Room B403', ' Meeting Room B405-B406', ' Thomas Murphy Ballroom 1-4', ' Thomas Murphy Ballroom Dressing Room 1', ' Thomas Murphy Ballroom Dressing Room 2', ' Thomas Murphy Ballroom Dressing Room 3', ' Thomas Murphy Ballroom Dressing Room 4', ' Thomas Murphy Ballroom Galleria']",43175,1500,1500,43580,2019/4/28,43068,253241,1,1,40000,4,405,512,4,3,6,1,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,30375.53
2221,13964,Southern Region Volleyball 2019,43581,2019/4/28,Confirmed (56),COMP,"['Exhibit Halls B1-B5 Combined', ' Meeting Room B205', ' Meeting Room B207', ' Meeting Room B208', ' Meeting Room B210', ' Meeting Room B211', ' Meeting Room B212']",43297,8000,8100,43580,2019/4/28,42514,2476203,0.01,1200,141869.68,3,284,1067,4,4,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,11,37,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,31011.78
2222,7778,Cast Expo 2019,43582,2019/4/30,Confirmed (56),CONV,"['Building A Registration Hall', ' Executive Boardroom', ' Exhibit Halls A1-A3 Combined', ' Meeting Room A301', ' Meeting Room A302', ' Meeting Room A303', ' Meeting Room A304', ' Meeting Room A305', ' Meeting Room A306', ' Meeting Room A307', ' Meeting Room A308a', ' Meeting Room A308b', ' Meeting Room A309', ' Meeting Room A310', ' Meeting Room A311', ' Meeting Room A312', ' Meeting Room A313', ' Meeting Room A314', ' Meeting Room A315', ' Meeting Room A316', ' Meeting Room A401', ' Meeting Room A402', ' Meeting Room A403', ' Meeting Room A404', ' Meeting Room A405', ' Meeting Room A406', ' Meeting Room A407', ' Meeting Room A408', ' Meeting Room A409', ' Meeting Room A410', ' Meeting Room A411', ' Meeting Room A412', ' Sidney Marcus Auditorium']",41655,10000,7100,43576,2019/5/4,41645,5446113,0.01,10510,234000,4,1927,1937,14,5,1,1,0,0,0,1,0,0,0,1,0,0,8,1,7,13,0,0,0,0,2,0,0,0,17,1,2,1,0,0,0,0,0,0,0,1,0,96101.75
2223,17343,NexStar National Talent Competition,43582,2019/4/28,Confirmed (56),COMP,"['Georgia Ballroom 1-3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Galleria', ' Georgia Ballroom Green Room', ' Meeting Room C301', ' Meeting Room C302']",43413,1500,1500,43581,2019/4/28,43110,104562,1,1,36000,2,169,472,3,5,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,13724.78
2227,20273,Turner 5K,43582,2019/4/27,Confirmed (56),SPORT,['Ring Fountain Plaza'],43441,1000,1000,43582,2019/4/27,43341,0,1,1,5000,1,141,241,1,5,5,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150.45
2228,21255,Atlanta United vs. Colorado Rapids Fan Village,43582,2019/4/27,Confirmed (56),PRTY,['International Plaza'],43472,2000,0,43581,2019/4/27,43472,188780,1,1,2575.56,1,110,110,2,5,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
2229,21335,Atlanta United vs. Colorado Rapids - GWCC Budget,43582,2019/4/27,Confirmed (56),GAM,['Stadium'],43481,50000,0,43582,2019/4/27,43481,0,1,1,0,1,101,101,1,5,5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
2230,22012,Cesar & DJ Envy Real Estate Seminar,43582,2019/4/27,Confirmed (56),MEET,['Meeting Room B302-B305'],43564,1000,600,43582,2019/4/27,43550,11795,1,1,3971.88,1,18,32,1,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,nomatch
2231,21656,Episcopal Community Foundation Church Service,43583,2019/4/28,Confirmed (56),MEET,['Meeting Room C202'],43530,100,150,43583,2019/4/28,43512,1610,1,1,544.17,1,53,71,1,6,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,nomatch
2232,18643,Moxie X Live,43584,2019/5/1,Confirmed (56),CONF,"['Georgia Ballroom 1-3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Green Room', ' Georgia Ballroom Mezzanine', ' Meeting Room C301', ' Meeting Room C302']",43342,900,650,43584,2019/5/1,43202,103310,25000,1,25000,3,242,382,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,5867.64
2233,22299,Networking and social event for Kiwanis Group,43585,2019/4/30,Confirmed (56),MEET,['JA Finance Park Courtyard'],43581,30,0,43585,2019/4/30,43581,0,1,1,0,1,4,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
2234,20164,AWS 2019 Summit,43587,2019/5/2,Confirmed (56),MEET,"['Exhibit Hall C1', ' Exhibit Hall C2', ' Exhibit Hall C3', ' Exhibit Hall C4', ' Meeting Room C103', ' Meeting Room C104', ' Meeting Room C105', ' Meeting Room C106', ' Meeting Room C107', ' Meeting Room C108', ' Meeting Room C109', ' Meeting Room C110', ' Meeting Room C201', ' Meeting Room C202', ' Meeting Room C203', ' Meeting Room C204', ' Meeting Room C205', ' Meeting Room C206', ' Meeting Room C207', ' Meeting Room C208', ' Meeting Room C209', ' Meeting Room C210', ' Meeting Room C211', ' Meeting Room C212', ' Meeting Room C213', ' Room C101 Auditorium', ' Room C102 Auditorium']",43556,3500,5779,43584,2019/5/3,43327,2256985,150000,350,80000,1,31,260,5,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,15,6,0,0,0,72463.97
2235,22305,TAG CRM & CX Society Event,43587,2019/5/2,Confirmed (56),MEET,"['JA Finance Park Courtyard', ' JA Finance Park Theater']",43581,150,0,43587,2019/5/2,43581,0,1,1,0,1,6,6,1,3,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
2236,21293,Nritya Natya Kala Bharti,43588,2019/5/5,Confirmed (56),CON,"['Meeting Room A412', ' Sidney Marcus Auditorium']",43483,1500,803,43588,2019/5/5,43475,36866,1,1,12000,3,105,113,3,4,6,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024.56
2237,19017,#AlphaDerby,43589,2019/5/4,Confirmed (56),REC,"['Georgia Ballroom 1-3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Green Room']",43360,1200,1000,43589,2019/5/4,43234,27191,1,150,15300,1,229,355,1,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,944.5
2240,22127,Americans Serving Americans,43589,2019/5/4,Confirmed (56),MEET,['Executive Boardroom'],43572,30,0,43589,2019/5/4,43564,2593,1,1,1020,1,17,25,1,5,5,1,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
2241,22132,Student Athletic Awards,43590,2019/5/5,Confirmed (56),AWC,['Meeting Room A412'],43587,175,0,43590,2019/5/5,43565,5488,5000,1,0,1,3,25,1,6,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
2242,22210,GA Connections Academy Testing May 2019,43590,2019/5/10,Confirmed (56),MEET,"['Meeting Room C207', ' Meeting Room C208', ' Meeting Room C209']",43585,60,0,43590,2019/5/10,43573,21340,1,1,6673.1,6,5,17,6,6,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1169.8
2244,20067,SOUL SEMA CVOT Monitor & Investigator Meeting,43591,2019/5/9,Confirmed (56),MEET,"['Meeting Room B311', ' Meeting Room B312-B314', ' Meeting Room B315', ' Meeting Room B316', ' Meeting Room B317', ' Meeting Room B318', ' Meeting Room B319', ' Meeting Room B401-B402', ' Meeting Room B405-B407', ' Thomas Murphy Ballroom 1-4', ' Thomas Murphy Ballroom Galleria']",43474,700,400,43590,2019/5/9,43315,436080,56000,2468,67000,4,117,276,5,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,3,14,0,0,0,0,2,30013.69
2245,22176,Shepard - Interwire Show,43591,2019/5/19,Confirmed (56),INT,"['Marshalling Yard 1', ' Marshalling Yard 2']",43570,10,0,43591,2019/5/19,43570,3752000,1,1,12600,14,21,21,14,0,6,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
2246,21256,Atlanta United vs. Toronto FC Fan Village,43593,2019/5/8,Confirmed (56),PRTY,['International Plaza'],43472,2000,0,43592,2019/5/8,43472,188780,1,1,2575.56,1,121,121,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
2247,21337,Atlanta United vs. Toronto FC - GWCC Budget,43593,2019/5/8,Confirmed (56),GAM,['Stadium'],43481,50000,0,43593,2019/5/8,43481,0,1,1,0,1,112,112,1,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
2248,21234,AAPI Benefit Sukhwinder Concert,43596,2019/5/12,Confirmed (56),CON,"['Meeting Room B401', ' Sidney Marcus Auditorium']",43483,1700,1500,43596,2019/5/12,43469,34489,500,1,7650,2,113,127,2,5,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8610.85
2249,21257,Atlanta United vs. Orlando City Fan Village,43597,2019/5/12,Confirmed (56),PRTY,['International Plaza'],43472,2000,0,43596,2019/5/12,43472,188780,1,1,2575.56,1,125,125,2,6,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
2250,21342,Atlanta United vs. Orlando City SC- GWCC Budget,43597,2019/5/12,Confirmed (56),GAM,['Stadium'],43481,70000,0,43597,2019/5/12,43481,0,1,1,0,1,116,116,1,6,6,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nomatch
2251,10053,Interwire: Wire & Cable Manufacturing Week 2019,43599,2019/5/16,Confirmed (56),CONV,"['Executive Boardroom', ' Exhibit Hall A3', ' Exhibit Halls A1-A2 Combined', ' Meeting Room A301', ' Meeting Room A302', ' Meeting Room A303', ' Meeting Room A304', ' Meeting Room A305', ' Meeting Room A306', ' Meeting Room A307', ' Meeting Room A308a', ' Meeting Room A308b', ' Meeting Room A309', ' Meeting Room A310', ' Meeting Room A311', ' Meeting Room A312', ' Meeting Room A313', ' Meeting Room A314', ' Meeting Room A315', ' Meeting Room A316', ' Meeting Room A401', ' Meeting Room A402', ' Meeting Room A403', ' Meeting Room A404', ' Meeting Room A405', ' Meeting Room A406', ' Meeting Room A407', ' Meeting Room A408', ' Meeting Room A409', ' Meeting Room A410', ' Meeting Room A411', ' Meeting Room A412']",42157,6000,4500,43594,2019/5/18,41960,4008698,50000,5237,128000,3,1442,1639,10,1,3,0,0,0,0,1,0,0,0,0,0,0,8,7,0,2,0,0,0,0,2,0,0,0,17,0,2,1,0,0,0,0,0,0,0,0,0,112601.3
2252,21424,Tell Me More Feat. Jen Hatmaker and Kelly Corrigan,43601,2019/5/16,Confirmed (56),MEET,"['Sidney Marcus Auditorium', ' Sidney Marcus Auditorium Foyer', "" Sidney Marcus Auditorium Interpreter's Booth"", ' Sidney Marcus Auditorium Lounge']",43514,1700,0,43601,2019/5/16,43489,16435,1,1,5100,1,87,112,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4191.37
